"ResponseID","zav1.1","zav1.2","zav1.3","zav1.4","zav1.5","zav1.6","zav1.7","zav1.8","zav1.9","zav1.10","zav1.11","zav1.12","zav1.13","zav2.1","zav2.2","zav2.3","zav2.4","zav2.5","zav2.6","zav2.7","zav2.8","zav2.9","zav2.10","zav2.11","zav2.12","zav2.13","Country","Language","zav.code1","zav.code2","zav.code3","zav.code4","zav.code5","zav.code6","zav.code7","zav.code8","zav.code9","zav.code10","zav.code11","zav.code12","zav.code13","zav.include.strict","zav.include.primed","zav.condition"
"R_3dK3FsIdev42XVj","","","","","","","","","","","","","","she boils the eggs","cat had the fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2VqhfoG0ZiKHuV5","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the new movie gave","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_9uY7PzkXadaCahL","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful. ","Go for a walk.","Had felt the water. ","The movie was new.","He saw the train. ","The tree was burning.","Toss the ball once.","The old man sweats.","How was the curtain?","She found a glove.","She roasted the potatoes. ","USA","English",1,1,1,1,0,1,1,1,1,1,1,1,1,FALSE,FALSE,"Hot"
"R_2YQl9lMe8lDhC43","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk ","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_25RynwCqmv4SxTw","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1dLJPHh2IHRv5Jr","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the hot water felt","was the new movie","he saw over the train","the tree was burning","toss the ball once","the old man sweats","how was the curtain","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,2,1,2,1,1,1,1,1,1,FALSE,TRUE,"Hot"
"R_3scrOWBlpUoYnVw","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk ","the water felt cold","the movie was new","he saw the train","the lake was frozen","the sudden ball toss","the old man shivers","the curtain was green","she found a glove","she defrosted the meat ","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_yjZ4p79U5H5gCNr","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_ebsNoR4P74WzCCJ","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1n3IbbXx8mLE4UK","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","saw over the train","the tree was burning","toss the ball once","the man sweats of","how was the curtain","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,2,1,1,1,FALSE,TRUE,"Hot"
"R_CagaGdPYXoCvhQZ","she freezes the leftovers","the cat had fleas","although his frostbite was painful","go walk for a path","he felt the cold water","the movie was new","he saw over the train","the lake was frozen","once the ball toss","the old man shivers","how was the green curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,2,2,2,1,2,1,2,1,2,1,1,FALSE,TRUE,"Cold"
"R_6sPLWP7ThbRenaZ","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3kMr4KpDKLWgcIT","She freezes the leftovers","The cat had fleas","His frostbite was painful","Go for a walk","The water felt cold","The movie was new","He saw the train","The lake was frozen","Toss the ball once","The old man shivers","The curtain was green","She found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3FJ5DIRgc9hq3cX","","","","","","","","","","","","","","She boils the eggs","the cat had fleas","His sunburn was painful","Go for a walk","The water felt hot","The movie was new","he saw the train","The tree was burning","The ball toss once","The old man sweats","the curtain was green","She found a glove","She roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_3hzuuMYmie6NrgV","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go walk a path","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1FExLSkPzytCspF","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3PFYJzGIfKwwuaN","she freezes the leftovers","the cat had fleas","his frostbite was painful ","go for a walk","the water felt cold ","the movie was new ","he saw the train ","the lake was frozen","toss the ball once ","the old man shivers","the curtain was green ","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3nDjWM8CViLGxRj","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a path","the water felt cold","the movie was new","he saw the train","the lake was frozen","the sudden ball toss","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,2,1,1,1,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_UYEQFGxwgXSPNkZ","","","","","","","","","","","","","","she boils the eggs","the cat had flees","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_339BkzKsXs0VNY7","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","how was the curtain","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3UlfsEQ1hoi00KZ","she freezes the leftovers","the cat had fleas","the frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,2,1,1,1,1,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_aW2K3jXxVHTHp5L","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1hPTATwVCZdEaKb","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2SIfU5WajwvUsnz","she freezes leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_em8irDTIIYLuTkh","","","","","","","","","","","","","","she boils the eggs","the cat had flees","his sunburn was painful","go walk the path","the water felt hot","the movie was great","he saw the train","the tree was burning","the sudden ball toss","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,2,1,0,1,1,1,1,1,1,1,FALSE,FALSE,"Hot"
"R_3J3MxE27Ivg1KsC","She freezes the leftovers.","The cat had fleas.","His frostbite was painful.","Go for a walk.","The water felt cold.","The movie was new.","He saw over the train. ","The lake was frozen.","Toss the ball once.","The old man shivers.","The curtain was green.","She found a glove.","she defrosted the meat. ","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,2,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_2qaSqEvKHkRNgRo","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful.","A path for a walk.","The water felt hot.","The movie was new.","He saw the train.","The tree was burning.","The sudden ball toss.","The old man sweats.","How green was the curtain","She found a glove.","She roasted the potatoes.","USA","English",1,1,1,2,1,1,1,1,1,1,2,1,1,FALSE,TRUE,"Hot"
"R_1H9IaB4hhj72Dop","","","","","","","","","","","","","","she boils the eggs ","the cat had fleas","his sunburn was painful","go for a walk","felt the hot water ","the movie was new","he saw the train","the tree was burning","the ball toss once","the old man sweats ","the curtain was green","she found a glove ","she roasted the potatoes ","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_3dAQ3EAmh0pt9lz","she freezes the leftovers","the cat had fleas","His frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_cON9zszVbYaalVj","","","","","","","","","","","","","","she boils the egg","the cat had fleas","his sunburn was painful","go for a walk","the hot water felt","the movie was new","he saw the train","the tree was burning","the sudden ball toss","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,2,1,1,1,1,1,1,1,1,FALSE,TRUE,"Hot"
"R_9ZbXpS0LDxkxbIp","she freezes the leftovers","the cat had fleas","his frostbite was painful","go walk a path","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_a8WbmLQhhhwNDiR","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","was the movie new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_10TWm5N1BleH3Jo","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_aavP9pylq7VOWKp","she freezes the leftovers.","the cat had fleas.","his frostbite was painful.","go for a walk.","the water felt cold.","the movie was new.","he saw the train.","the lake was frozen.","toss the ball once.","the old man shivers.","the cutain was green.","she found a glove.","she defrosted the meat.","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2Xcw0CuOYjpynR5","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_aXD0oSve8fNXzCF","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_ptvHke1mih4lv3j","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3paPAzHnx9hkkLG","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water had felt cold","the movie was new","he saw the train","was the lake frozen","toss the ball once","the old man shivers","how green the curtain was","she found a glove","the meat she defrosted","","","","","","","","","","","","","","USA","English",1,1,1,1,2,1,1,1,1,1,2,1,1,FALSE,TRUE,"Cold"
"R_3ReJ6BMcFWdEo9N","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_bf2CduwEf3ekTMF","She freezes the leftovers","The cat had fleas","His forstbite was painful","Go for a walk","The water felt cold","The movie was new","He saw the train","The lake was frozen","The ball toss","The old man shivers","The curtain was green","She found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Cold"
"R_3Ryh2rVWxU39CPk","","","","","","","","","","","","","","she boiled the eggs","the cat had fleas","his sunbrun was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3iP5rgH5IcRgfbl","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_20MffEaPgGsh5Eb","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful ","go walk a path ","the water felt hot ","the new movie was ","he saw the train ","the tree was burning ","the ball toss once ","the old man sweats","the curtain was green","she found the glove ","she roasted the potatoes ","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_3p5vkFdtU4LEvF3","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_bCWv1OoErtkqVMN","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2b0E0OjHe7oFKqJ","She freezes the leftovers.","The cat had fleas.","His frostbite was painful.","Go for a walk.","The water felt cold.","The movie was new.","He saw the train.","The lake was frozen","Toss the ball once.","The old man shivers.","The curtain was green.","she found a glove","She defrosted the meat.","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2b1AiW4GueL7gIx","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","was the movie new","he saw the train","the tree was burning","toss the ball once","the old man sweats","was the curtain green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_d5NPNXKpDSevnPD","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3s6TJRuhWK3zfKj","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3lPkUznG6lhvKqh","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was paintful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,2,FALSE,TRUE,"Hot"
"R_3HCGsYiuC1EHleM","","","","","","","","","","","","","","she boils the eggs.","the cat had fleas.","his sunburn was painful.","go for a walk.","the water felt hot.","the movie was new.","he saw the train","the tree was burning.","toss the ball once.","the old man sweats. ","the curtain was green.","she found a glove.","she roasted the potatoes. ","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1OP85oYLTITSF0z","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk ","the water felt hot","the movie was new","he saw the train","the tree was burning ","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_3ERv37m4OMaXe34","she freezes the leftovers","the cat had fleas ","his frostbite was painful","go for a walk ","the water felt cold","the movie was new ","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_aWyAVrtH0ajoyVX","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_1opSoF1VX54GUPh","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","the sudden ball toss","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_11gtuRXRiPx0DvT","she freezes the leftovers","the cat had fleas","His frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","how green was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,2,1,1,FALSE,TRUE,"Cold"
"R_2WwLAQVsiNHqzgL","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","toss the ball once","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_26nnompJfx1XbpV","She freezes the leftovers.","The cat had fleas.","His frostbite was painful.","Go for a walk.","The water felt cold.","The movie was new.","He saw the train.","The lake was frozen.","Toss the ball once. ","The old man shivers.","Was the curtain green?","She found a glove.","She defrosted the meat.","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_cIqH6H2Pq08ojtP","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3hbFNAiQZV1WJjt","","","","","","","","","","","","","","She boils the eggs.","The cat had fleas.","His sunburn was painful.","Go for a walk.","The water felt hot.","The movie was new.","He saw the train.","The tree was burning.","Toss the ball once.","The old man sweats.","The curtain was green.","She found the glove.","She roasted the potatoes.","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_23TDxma77NJoBCl","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_30f7wIYoS2qHdHx","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1N9dXTUoRVQSt2z","she freezes the leftovers ","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train ","the lake was frozen ","the sudden ball toss","the old man shivers","the curtain was green ","she found a glove","she defrosted the meat ","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3PFFV1UiXVTiu1O","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw the train","the tree was burning","The sudden ball toss","the old man sweats","the curtain was green","she found a glove","she roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Hot"
"R_2YJvpFUp0yMw0Dp","the freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the cold water felt","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green ","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",2,1,1,1,2,1,1,1,1,1,1,1,1,FALSE,TRUE,"Cold"
"R_4UgLvxPbrLD1UaN","","","","","","","","","","","","","","she boiled the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw over the train","the tree was burning ","the sudden ball toss","the old man sweats","the curtain was green","she found a glove","She roasted the potatoes","USA","English",1,1,1,1,1,1,2,1,1,1,1,1,1,FALSE,TRUE,"Hot"
"R_3n8mJjHdS4sE922","she freezes the leftovers","the cat had fleas","he frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_00LFx3dYY3IviPT","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train ","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_DH2QpQJNVIiIgNz","She freezes the leftovers","The cat had fleas","His frostbite was painful","Go for a walk","The water felt cold","The movie was new","He saw the train ","The lake was frozen ","Toss the ball once","The old man shivers","The curtain was green","She found a glove","She defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_3EutWKMkTuWcosg","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1dv5VvfEeejAc7p","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_eDlVEg92FemrVKR","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","he saw the train","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_1o1JhUN5cAI5Zik","she freezes the leftovers","The cat had fleas","his frostbite was painful","go for a walk","water had felt cold","the new movie gave","the train saw over","the lake was frozen","the sudden ball toss","the old man shivers","how was the curtain","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
"R_2XpKwdvvG8UaTWe","","","","","","","","","","","","","","she boils the eggs","the cat flees","his sunburn was painful","go for a walk","the water felt hot","the movie was new","he saw over the train","the tree was burning","the sudden ball toss","sweats of the old man","how green was the curtain","she found a glove","the potatoes she roasted","USA","English",1,2,1,1,1,1,2,1,1,2,2,1,1,FALSE,TRUE,"Hot"
"R_3ni5yTbgQr1BROO","","","","","","","","","","","","","","she boils the eggs","the cat had fleas","his sunburn was painful","go for a walk","the water felt hot","the new movie was ","he saw the train","the tree was burning","once ball the sudden toss","the sweats of the old man","the curtain was green","she found a glove","she roasted the potatoes ","USA","English",1,1,1,1,1,1,1,1,2,2,1,1,1,FALSE,TRUE,"Hot"
"R_22lwyjvvyjqzfZB","","","","","","","","","","","","","","She boils the egg","The cat had fleas","His sunburn was painful","Go for a walk","The water felt hot","The movie was new","He saw the train","The tree was burning","Toss the ball","The old man sweats","The curtain was green","She found a glove","She roasted the potatoes","USA","English",1,1,1,1,1,1,1,1,2,1,1,1,1,FALSE,TRUE,"Hot"
"R_2PnAPjqghLlssBh","she freezes the leftovers","the cat had fleas","his frostbite was painful","go for a walk","the water felt cold","the movie was new","the train he saw","the lake was frozen","toss the ball once","the old man shivers","the curtain was green","she found a glove","she defrosted the meat","","","","","","","","","","","","","","USA","English",1,1,1,1,1,1,1,1,1,1,1,1,1,TRUE,TRUE,"Cold"
